小字名,市区町村名,地番,大字名,center_lng,center_lat
字西達布,富良野市,2213-5,,142.499125,43.218231
字西達布,富良野市,2194-5,,142.498885,43.21822
字西達布,富良野市,2194-16,,142.499218,43.218183
字西達布,富良野市,2194-15,,142.49921,43.218096
字西達布,富良野市,2194-14,,142.49925,43.21806
字西達布,富良野市,2194-10,,142.498604,43.218046
字西達布,富良野市,2213-10,,142.49918,43.217561
字西達布,富良野市,2194-17,,142.499371,43.217565
字西達布,富良野市,2213-14,,142.499333,43.217599
字西達布,富良野市,2213-11,,142.499253,43.217618
字西達布,富良野市,2213-13,,142.499385,43.217566
字西達布,富良野市,2015-9,,142.499527,43.21758
字西達布,富良野市,2015-12,,142.499537,43.217664
字西達布,富良野市,2015-10,,142.499546,43.217821
字西達布,富良野市,2015-11,,142.499749,43.218016
字西達布,富良野市,2015-8,,142.500289,43.21825
字西達布,富良野市,2026-1,,142.500902,43.218073
字西達布,富良野市,2015-5,,142.500661,43.217826
字西達布,富良野市,2015-6,,142.500585,43.217622
字西達布,富良野市,2015-3,,142.499991,43.217779
字西達布,富良野市,2015-7,,142.500443,43.216957
字西達布,富良野市,2015-14,,142.499596,43.217396
字西達布,富良野市,2015-4,,142.499872,43.217547
字西達布,富良野市,2015-13,,142.499554,43.217513
字西達布,富良野市,2213-3,,142.499405,43.217509
字西達布,富良野市,2194-18,,142.499455,43.217333
字西達布,富良野市,2194-19,,142.499257,43.217546
字西達布,富良野市,2194-11,,142.498746,43.21695
字西達布,富良野市,2213-4,,142.497797,43.217287
字西達布,富良野市,2213-2,,142.497345,43.217028
字西達布,富良野市,2194-12,,142.498063,43.217805
字西達布,富良野市,2194-6,,142.498652,43.218204
字西達布,富良野市,2194-7,,142.498438,43.218173
字西達布,富良野市,2194-3,,142.498265,43.217993
字西達布,富良野市,2194-4,,142.498396,43.218168
字西達布,富良野市,2194-8,,142.49744,43.217988
字西達布,富良野市,2194-9,,142.497665,43.217912
字西達布,富良野市,2194-13,,142.497864,43.217759
字西達布,富良野市,2213-15,,142.497502,43.217656
字西達布,富良野市,2207-5,,142.497198,43.2177
字西達布,富良野市,2213-6,,142.496296,43.217979
字西達布,富良野市,2213-1,,142.496968,43.217873
字西達布,富良野市,2207-4,,142.496951,43.217502
字西達布,富良野市,2207-7,,142.496767,43.21776
字西達布,富良野市,2213-8,,142.496991,43.217575
字西達布,富良野市,2207-9,,142.497378,43.217609
字西達布,富良野市,2207-6,,142.497178,43.216786
字西達布,富良野市,2207-10,,142.49675,43.216734
字西達布,富良野市,2213-12,,142.496876,43.216541
字西達布,富良野市,1999-4,,142.500122,43.215262
字西達布,富良野市,1999-5,,142.500353,43.215346
字西達布,富良野市,2213-9,,142.499037,43.216397
字西達布,富良野市,1999-2,,142.503051,43.215764
字西達布,富良野市,1999-1,,142.503161,43.215591
字西達布,富良野市,1999-7,,142.502256,43.215609
字西達布,富良野市,1999-6,,142.502794,43.215558
字西達布,富良野市,1999-3,,142.501394,43.21552
字西達布,富良野市,2027-1,,142.500269,43.215495
字西達布,富良野市,2054-1,,142.505056,43.218198
字西達布,富良野市,2131,,142.501426,43.219278
字西達布,富良野市,2132-4,,142.501662,43.219471
字西達布,富良野市,2091-6,,142.504388,43.219425
字西達布,富良野市,2058-1,,142.505846,43.218937
字西達布,富良野市,2058-2,,142.504658,43.218864
字西達布,富良野市,2091-7,,142.504469,43.219122
字西達布,富良野市,2091-1,,142.506648,43.2193
字西達布,富良野市,2091-2,,142.506351,43.219267
字西達布,富良野市,2073-5,,142.507306,43.219535
字西達布,富良野市,2091-8,,142.507349,43.219186
字西達布,富良野市,2055-2,,142.507012,43.218756
字西達布,富良野市,2055-4,,142.507645,43.218831
字西達布,富良野市,2055-5,,142.507857,43.21833
字西達布,富良野市,2058-3,,142.50643,43.21847
字西達布,富良野市,2055-1,,142.506438,43.21874
字西達布,富良野市,2055-3,,142.506073,43.218727
字西達布,富良野市,2054-2,,142.505588,43.218254
字西達布,富良野市,2055-6,,142.505757,43.218268
字西達布,富良野市,2058-4,,142.50622,43.217664
字西達布,富良野市,2073-4,,142.508228,43.218981
字西達布,富良野市,2073-3,,142.508125,43.219315
字西達布,富良野市,2073-1,,142.508198,43.21916
字西達布,富良野市,2073-2,,142.508152,43.219309
字西達布,富良野市,2091-3,,142.508077,43.219628
字西達布,富良野市,2077,,142.50984,43.219444
字西達布,富良野市,4510-7,,142.51368,43.21862
字西達布,富良野市,4514-12,,142.512754,43.218473
字西達布,富良野市,4510-5,,142.513153,43.217767
字西達布,富良野市,4514-7,,142.513661,43.218096
字西達布,富良野市,4510-6,,142.514208,43.217676
字西達布,富良野市,4514-3,,142.513356,43.218039
字西達布,富良野市,4514-13,,142.513382,43.217318
字西達布,富良野市,4614-1,,142.513969,43.216942
字西達布,富良野市,4510-4,,142.513621,43.217438
字西達布,富良野市,4515-4,,142.512142,43.217099
字西達布,富良野市,4515-2,,142.513406,43.217006
字西達布,富良野市,4515-3,,142.511905,43.217046
字西達布,富良野市,4515-1,,142.511812,43.217374
字西達布,富良野市,4623-3,,142.512662,43.217205
字西達布,富良野市,4515-5,,142.511476,43.217187
字西達布,富良野市,4623-10,,142.509966,43.216695
字西達布,富良野市,4623-4,,142.510347,43.21664
字西達布,富良野市,4599-2,,142.510754,43.216098
字西達布,富良野市,4599-6,,142.510051,43.21521
字西達布,富良野市,4623-2,,142.512099,43.215714
字西達布,富良野市,4619-8,,142.512225,43.216249
字西達布,富良野市,4623-6,,142.511933,43.216589
字西達布,富良野市,4599-1,,142.511477,43.216516
字西達布,富良野市,4623-7,,142.513182,43.216859
