Rosen_Code,Rosen_Name
"01000497101584","主要道道札幌環状線"
"01000497101590","主要市道旭山公園米里線"
"01000497101643","主要市道旭山公園米里線"
"01000497101646","主要道道札幌環状線"
"01000497101698","主要市道旭山公園米里線"
"01000497101704","主要道道札幌環状線"
"01000497101771","主要市道旭山公園米里線"
"01000497101801","主要道道札幌環状線"
"01000497101840","主要道道札幌環状線"
"01000497101915","主要道道札幌環状線"
"01000497101994","主要道道札幌環状線"
"01000497102001","９７１０２号複線１"
"01000497102003","９７１０２号複線３"
"01000497102097","主要道道札幌環状線"
"01000497102098","主要道道札幌環状線"
"01000497102212","主要道道札幌環状線"
"01000497102338","主要道道札幌環状線"
"01000497102449","主要道道札幌環状線"
"01000497102553","主要道道札幌環状線"
"01000497102673","主要道道札幌環状線"
"01000497105000","道道３７号鷹栖東神楽線"
"01000497106000","道道３７号鷹栖東神楽線"
"01000497109000","函館恵山線"
"01000497112000","９７１１２号"
"01000497112001","９７１１２号複線１"
"01000497116000","別海厚岸線"
"01000497116001","別海厚岸線"
"01000497116002","１２３号　（別海厚岸線）"
"01000497118001","９７１１８号複線１"
"01000497118003","９７１１８号複線３"
"01000497118004","９７１１８号複線４"
"01000497118005","９７１１８号複線５"
"01000497118006","９７１１８号複線６"
"01000497118007","９７１１８号複線７"
"01000497118008","９７１１８号複線８"
"01000497118009","９７１１８号複線９"
"01000497118010","９７１１８号複線１０"
"01000497118011","９７１１８号複線１１"
"01000497118012","９７１１８号複線１２"
"01000497118013","９７１１８号複線１３"
"01000497118014","９７１１８号複線１４"
"01000497121003","９７１２１号複線３"
"01000497121004","９７１２１号複線４"
"01000497121005","９７１２１号複線５"
"01000497121006","９７１２１号複線６"
"01000497122000","９５号（京極定山渓線）"
"01000497122001","９５号（京極定山渓線）"
"01000497126013","９７１２６号複線３"
"01000497131000","９７１３１号"
"01000497131001","９７１３１号複線１"
"01000497131002","９７１３１号複線"
"01000497131003","９７１３１号複線３"
"01000497131004","９７１３１号複線４"
"01000497133004","９７１３３号複線４"
"01000497138000","奥尻島線"
"01000497138001","奥尻島線"
"01000497138002","奥尻島線"
"01000497138004","奥尻島線"
"01000497138005","奥尻島線"
"01000497138007","奥尻島線"
"01000497138008","奥尻島線"
"01000497138009","奥尻島線"
"01000497138011","奥尻島線"
"01000497138012","奥尻島線"
"01000497138014","奥尻島線"
"01000497138015","奥尻島線"
"01000497138016","奥尻島線"
"01000497138017","奥尻島線"
"01000497138018","奥尻島線"
"01000497138019","奥尻島線"
"01000497138020","９７１３８号複線２０"
"01000497138021","９７１３８号複線２１"
"01000497138022","９７１３８号複線２２"
"01000497140011","道道１４０号愛別当麻旭川線"
"01000497140014","道道１４０号愛別当麻旭川線"
"01000497140016","道道１４０号愛別当麻旭川線"
"01000497140018","道道１４０号愛別当麻旭川線"
"01000497140020","道道１４０号愛別当麻旭川線"
"01000497140022","道道１４０号愛別当麻旭川線"
"01000497140023","道道１４０号愛別当麻旭川線"
"01000497140024","道道１４０号愛別当麻旭川線"
"01000497140025","道道１４０号愛別当麻旭川線"
"01000497145000","道道１４０号愛別当麻旭川線"
"01000497154004","主要道道札幌北広島環状線"
"01000497154006","主要道道札幌北広島環状線"
"01000497154008","主要道道札幌北広島環状線"
"01000497160000","９７１６０号"
"01000497160001","９７１６０号複線１"
"01000497161028","上茨戸耕北線"
"01000497161038","上茨戸耕北線"
"01000497168000","道道１３６号夕張新得線"
"01000497169001","９７１６９号複線１"
"01000497169002","９７１６９号複線２"
"01000497169003","９７１６９号複線３"
"01000497169009","９７１６９号複線１"
"01000497251000","旭山公園米里線"
"01000497251001","旭山公園米里線"
"01000497431828","主要市道手稲インター線"
"01000497431839","主要市道手稲インター線"
"01000497453000","道道３９号奥尻島線"
"01000497460000","道道３７号鷹栖東神楽線"
"01000497461000","道道３７号鷹栖東神楽線"
"01000497461001","道道３７号鷹栖東神楽線"
"01000497462000","道道３７号鷹栖東神楽線"
"01000497467000","道道１４０号愛別当麻旭川線"
"01000497467001","道道１４０号愛別当麻旭川線"
"01000497467002","道道１４０号愛別当麻旭川線"
"01000497467003","道道１４０号愛別当麻旭川線"
"01000497467004","道道１４０号愛別当麻旭川線"
"01000497469000","道道１４０号愛別当麻旭川線"
"01000497469001","道道１４０号愛別当麻旭川線"
"01000497469002","道道１４０号愛別当麻旭川線"
"01000497469003","道道１４０号愛別当麻旭川線"
"01000497471000","道道１４０号愛別当麻旭川線"
"01000497471001","道道１４０号愛別当麻旭川線"
"01000497474000","道道１２号　枝幸音威子府線"
"01000497479000","９７４７９号本線"
"01000497479001","９７４７９号複線１"
"01000497493000","主要道道小樽定山渓線"
"01000497497000","主要道道西野真駒内清田線"
"01000497497001","主要道道西野真駒内清田線"
"01000497497003","主要道道西野真駒内清田線"
"01000500001008","９７１３９号複線２"
"01000500075001","帯広新得線"
"01000500125000","嵐山公園線"
"01000500171000","上川層雲峡インター線"
"01000500201000","岩見沢停車場線"
"01000500203000","滝川停車場線"
"01000500204000","湧別上湧別線"
"01000500205000","上士別ビバカルウシ線"
"01000500207000","昆布停車場ニセコ線"
"01000500208000","比宇厚賀停車場線"
"01000500209000","滑若新冠停車場線"
"01000500210000","尾田豊頃停車場線"
"01000500211000","春日置戸線"
"01000500212000","幸福インター線"
"01000500213000","天人峡美瑛線"
"01000500214000","川西芽室音更線"
"01000500215000","江差停車場線"
"01000500216000","八千代帯広線"
"01000500217000","北見美幌線"
"01000500217002","道道川向端野線"
"01000500219000","新開旭川線"
"01000500219001","新開旭川線（複線０１）"
"01000500220000","歌登咲来停車場線"
"01000500222000","雄別釧路線"
"01000500222001","雄別釧路線（複線０１）"
"01000500224000","芦別赤平線"
"01000500225000","小樽石狩線"
"01000500226000","舞鶴追分線"
"01000500226001","舞鶴追分線（複線０１）"
"01000500228000","豊丘余市停車場線"
"01000500229000","北尻別蘭越停車場線"
"01000500230000","三ノ原ニセコ線"
"01000500230001","三ノ原ニセコ線"
"01000500231000","椴法華港線"
"01000500232000","今金北檜山線"
"01000500233000","新富様似停車場線"
"01000500233233","新富様似停車場線"
"01000500234000","美河三石停車場線"
"01000500235000","上幌内早来停車場線"
"01000500235001","一般都道府県道２３５号複線０１"
"01000500236000","勇足池田線"
"01000500237000","池田停車場高島線"
"01000500238000","更別幕別線"
"01000500239000","熊牛音更線"
"01000500240000","上札内帯広線"
"01000500241000","本流音別停車場線"
"01000500242000","上庶路庶路停車場線"
"01000500244000","遠軽芭露線"
"01000500245000","下仁頃相内停車場線"
"01000500246000","小清水女満別線"
"01000500246001","小清水女満別線（複線０１）"
"01000500246002","小清水女満別線"
"01000500248000","嘉多山美幌線"
"01000500250000","清里止別線"
"01000500251000","雨竜旭川線"
"01000500252000","美深名寄線"
"01000500253000","東山富良野停車場線"
"01000500254000","抜海港線"
"01000500256000","豊富遠別線"
"01000500256001","豊富遠別線（複線０１）"
"01000500257000","留寿都喜茂別線"
"01000500258000","早来千歳線"
"01000500259000","上厚真苫小牧線"
"01000500259001","上厚真苫小牧線（側道２）"
"01000500259004","上厚真苫小牧線（複線１）"
"01000500259005","上厚真苫小牧線（複線２）"
"01000500259007","上厚真苫小牧線（側道１）"
"01000500261000","置戸福野北見線"
"01000500262000","新函館北斗停車場線（旧名称：渡島大野停車場線）"
"01000500263000","八雲今金線"
"01000500265000","熱郛白井川線"
"01000500266000","大成黒松内停車場線"
"01000500267000","磯谷蘭越線"
"01000500269000","蕨岱国富停車場線"
"01000500270000","岩内港線"
"01000500271000","倶知安停車場線"
"01000500272000","寿都停車場線"
"01000500272001","寿都停車場線"
"01000500273000","花畔札幌線"
"01000500273001","花畔札幌線（複線０１）"
"01000500273002","花畔札幌線（複線０２）"
"01000500273003","花畔札幌線"
"01000500274000","栗沢南幌線"
"01000500275000","月形峰延線"
"01000500276000","琴似停車場線"
"01000500277000","琴似停車場新琴似線"
"01000500278000","奈井江浦臼線"
"01000500279000","江部乙雨竜線"
"01000500281000","深川多度志線"
"01000500282000","２８２号線"
"01000500282001","２８２号線"
"01000500282002","２８２号線"
"01000500283000","砂川新十津川線"
"01000500285000","豊浦洞爺線"
"01000500286000","登別停車場線"
"01000500287000","厚真浜厚真停車場線"
"01000500289000","富川停車場線"
"01000500291000","吹上上富良野線"
"01000500293000","温根別剣淵停車場線"
"01000500294000","東川東神楽旭川線"
"01000500295000","瑞穂旭川停車場線"
"01000500296000","比布愛別停車場線"
"01000500298000","上富良野旭中富良野線"
"01000500299000","上富良野停車場線"
"01000500300000","上川停車場線"
"01000500301000","増毛港線"
"01000500304000","紋別港線"
"01000500305000","紋別丸瀬布線"
"01000500305001","紋別丸瀬布線"
"01000500305002","紋別丸瀬布線"
"01000500308000","日吉端野線"
"01000500309000","美幌停車場線"
"01000500310000","花咲港線"
"01000500311000","中西別計根別線"
"01000500312000","根室停車場線"
"01000500313000","根室港線"
"01000500315000","十勝港線"
"01000500316000","上士幌音更線"
"01000500317000","中美生芽室線"
"01000500318000","湧洞豊頃停車場線"
"01000500319000","生花大樹線"
"01000500320000","旅来豊頃停車場線"
"01000500326000","桑園停車場線"
"01000500327000","弁景幌別線"
