Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,L_Fukuin,L_T,L_T350,L_T300,L_T175,L_T150,C_T,R_T150,R_T175,R_T300,R_T350,R_T,R_Fukuin,Seigen,Chisaki_Knj,Kouzou_Knj
"00000200010000",4020,"4731720031","4731610017",4.02,3,0.101,3,4.3000002,0,4.3000002,5.1999998,5.27,5.4000001,5.1599998,5.0300002,4.3000002,0,4.3000002,3,0,"宮崎市浦之名","山下トンネル"
"00000200010000",7510,"4931250002","4931150006",7.5100002,3,0.081,3.3,4.4299998,0,4.5900002,5.5300002,5.6399999,5.8499999,5.52,5.4499998,4.5999999,0,4.5900002,3.2,0,"佐伯市宇目大字重岡","立花トンネル"
"00000200010000",10100,"4931450004","4931450217",10.1,3,0.89999998,3,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3,4.3000002,"臼杵市野津町大字垣河内","中の谷トンネル"
"00000200010000",11950,"4931450004","4931450217",11.95,3,0.118,3,4.3499999,0,4.3499999,5.21,5.2800002,5.4499998,5.3200002,5.21,4.3499999,0,4.3499999,3,0,"佐伯市弥生大字尺間","赤水トンネル"
"00000200010000",12230,"4931450004","4931450217",12.23,3,0.041999999,3,4.3000002,0,4.3000002,5.1700001,5.3200002,5.5999999,5.3499999,5.27,4.5,0,4.5,3,0,"佐伯市弥生大字尺間","熊の戸トンネル"
"00000200011000",940,"5032570102","5032570032",0.94,3,0.375,3,4.1500001,0,4.1500001,5.1199999,5.2199998,5.5100002,5.21,5.1500001,4.1199999,0,4.2199998,3,0,"東温市大字河之内","河之内隧道"
"00000200011000",6660,"5033600010","5032570102",6.6599998,3,0.108,3,4.21,0,4.1199999,5.1500001,5.25,5.48,5.1799998,5.0900002,4.0300002,0,4.1199999,3,0,"東温市大字河之内","落手隧道"
"00000200013000",869,"5640520008","5640610102",0.86900002,3,2.675,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"米沢市板谷字鎌沢","西栗子トンネル"
"00000200013000",1440,"5640530573","5640520010",1.4400001,3,0.403,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字沖根山","高平トンネル"
"00000200013000",2570,"5640530573","5640520010",2.5699999,3,0.12,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字下山神","中野第１トンネル"
"00000200013000",3070,"5640530573","5640520010",3.0699999,3,0.78899997,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字出来沼","中野第２トンネル"
"00000200013000",5880,"5640530573","5640520010",5.8800001,3,0.2,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字長老沢","大滝第１トンネル"
"00000200013000",6800,"5640530573","5640520010",6.8000002,3,0.50400001,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字石小屋","大滝第２トンネル"
"00000200013000",9020,"5640530573","5640520010",9.0200005,3,2.3759999,3.25,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3.25,0,"福島市飯坂町中野字二ツ小屋","東栗子トンネル"
"00000200013008",1936,"5840320036","5840320018",1.936,3,0.80800003,3,3.5999999,0,3.5999999,4.5,4.5999999,5.3000002,4.5999999,4.5,3.5999999,0,3.5999999,3,3.5999999,"金山町大字中田字主寝坂山","主寝坂トンネル"
"00000200016000",80,"5239750341","5239750800",0.079999998,1,0.119,2.98,4.8699999,0,0,5.0999999,5.1500001,5.3299999,4.8000002,4.75,0,0,4.1700001,2.8299999,0,"横須賀市田浦４丁目","新田浦隧道"
"00000200016000",80,"5239750341","5239750800",0.079999998,2,0.115,2.8399999,3.6900001,0,0,4.3400002,4.4000001,5,4.9200001,4.9000001,0,0,4.8099999,2.78,0,"横須賀市田浦４丁目","田浦隧道"
"00000200016000",104,"5239750339","5239750341",0.104,1,0.235,2.5,4.9699998,0,0,5.1199999,5.1500001,5.2800002,4.6500001,4.5999999,0,0,3.9200001,2.9000001,0,"横須賀市長浦町２丁目","新長浦隧道"
"00000200016000",117,"5239750911","5239750339",0.117,2,0.148,2.8299999,4.1500001,0,0,4.8200002,4.8499999,5.5,5.4000001,5.3600001,0,0,5.2199998,2.9000001,0,"横須賀市西逸見町１丁目","新逸見隧道"
"00000200016000",175,"5239750802","5239750922",0.175,1,0.1,2.8399999,4.8400002,0,0,5.02,5.0500002,5.1999998,4.6500001,4.6199999,0,0,4.04,2.8599999,0,"横須賀市田浦町６丁目","新船越隧道"
"00000200016000",185,"5239750802","5239750922",0.185,2,0.075000003,2.9000001,4.04,0,0,4.5300002,4.5999999,5.0300002,4.9000001,4.8699999,0,0,4.71,2.9000001,0,"横須賀市田浦町６丁目","船越隧道"
"00000200016000",240,"5239750800","5239750802",0.23999999,3,0.0099999998,7,4.52,4.4099998,4.3899999,4.3600001,4.3499999,4.3000002,4.3099999,4.3099999,4.3099999,4.3200002,4.3299999,6.8000002,4.0999999,"横須賀市田浦３丁目付近","ＪＲ横須賀線高架橋"
"00000200016000",244,"5239750339","5239750341",0.244,2,0.193,3,3.8499999,0,3.8499999,4.4499998,4.5,5.0599999,4.9000001,4.8400002,0,0,4.6300001,2.75,0,"横須賀市長浦町２丁目","長浦隧道"
"00000200016000",486,"5239750911","5239750339",0.486,2,0.259,2.9300001,3.9300001,0,0,4.6100001,4.6500001,5.3000002,5.1500001,5.0900002,0,0,4.8899999,2.8499999,0,"横須賀市吉倉町１丁目","新吉浦隧道"
"00000200016000",509,"5239750911","5239750339",0.509,1,0.21600001,3.03,4.52,0,4.54,4.7800002,4.8000002,5.0500002,4.4000001,4.3699999,0,0,3.7,2.8699999,0,"横須賀市吉倉町１丁目","吉浦隧道"
"00000200016000",573,"5239750339","5239750341",0.57300001,1,0.15099999,2.78,4.8699999,0,0,5.1100001,5.1500001,5.3499999,4.8499999,4.8099999,0,0,4.27,2.9400001,0,"横須賀市長浦町５丁目","新吾妻隧道"
"00000200016000",645,"5239750339","5239750341",0.64499998,2,0.086999997,2.96,3.6600001,0,0,4.2800002,4.3000002,4.9099998,4.6999998,4.6700001,0,0,4.4299998,2.8299999,0,"横須賀市長浦町５丁目","吾妻隧道"
"00000200016000",647,"5239750925","5239750932",0.64700001,1,0.127,2.9100001,4.48,0,0,4.7600002,4.8000002,5.04,4.4499998,4.4200001,3.8199999,0,3.8,3.03,0,"横須賀市船越町５丁目","新浦郷隧道"
"00000200016000",649,"5239750925","5239750932",0.64899999,2,0.127,2.95,4.2199998,0,0,4.6199999,4.6500001,5.02,4.8499999,4.8200002,0,0,4.6199999,2.8299999,0,"横須賀市船越町５丁目","浦郷隧道"
"00000200016000",1067,"5339670720","5340600390",1.067,1,0.18700001,3.5,4.25,4.25,4.6900001,5.4400001,5.5799999,5.8499999,5.5799999,5.52,4.9499998,4.4099998,4.4099998,3.5,0,"柏市弥生町","柏隧道"
"00000200017000",100,"5339469181","5339467236",0.1,1,0.022,5.0500002,4.3200002,4.2800002,4.27,4.2399998,4.23,4.1999998,4.1399999,4.1300001,4.0900002,4.0700002,4.02,5.0500002,3.8,"千代田区神田須田町１丁目","須田町跨道橋"
"00000200017000",100,"5339469181","5339467236",0.1,2,0.022,5.1999998,3.97,3.99,4,4,4.0100002,4.0300002,4.0900002,4.0999999,4.1399999,4.1700001,4.25,5.1999998,3.8,"千代田区神田須田町１丁目","須田町跨道橋"
"00000200017000",760,"5538260046","5538260011",0.75999999,3,0.61500001,2.9000001,3.9000001,0,0,4.6999998,4.9000001,5.0999999,4.9000001,4.6999998,0,0,3.9000001,2.9000001,3.8,"湯沢町芝原","芝原トンネル"
"00000200017000",2830,"5538670198","5538770032",2.8299999,3,0.30000001,2.75,4.0999999,0,0,4.8000002,4.9000001,5.1999998,4.9000001,4.8000002,0,0,4.0999999,2.75,3.8,"川口町和南津","和南津トンネル"
"00000200017000",3340,"5538670198","5538770032",3.3399999,3,0.039999999,3.5,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,3.5,4.1999998,"長岡市和南津","上越新幹線高さ制限ガード"
"00000200017000",6250,"553816F002","5538260046",6.25,3,1.295,2.75,3.9000001,0,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,0,3.9000001,2.75,3.8,"湯沢町二居","二居トンネル"
"00000200017000",7562,"5538060011","5538160006",7.5619998,3,1.2180001,3.75,4.3299999,4.3299999,4.8000002,4.8000002,4.8000002,4.5,4.8000002,4.8000002,4.8000002,4.8000002,4.2800002,4.25,0,"みなかみ町永井","新三国トンネル"
"00000200017000",7605,"553816F002","5538260046",7.605,3,0.361,2.75,4.0999999,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.0999999,2.75,3.8,"湯沢町船ケ沢","船ケ沢トンネル"
"00000200017000",8135,"553816F002","5538260046",8.1350002,3,0.145,2.75,4,0,0,5,5.0999999,5.5,5.0999999,5,0,0,4,2.75,3.8,"湯沢町萱付","萱付トンネル"
"00000200017000",13370,"553816F002","5538260046",13.37,3,0.20100001,2.9000001,3.9000001,0,0,4.5,4.5999999,4.9000001,4.5999999,4.5,0,0,3.9000001,2.9000001,3.8,"湯沢町八木沢","八木沢トンネル"
"00000200018000",4759,"5538020561","5538110015",4.7589998,3,0.077,3.25,3.9000001,0,4.1500001,4.9000001,5,5.1999998,5,4.9000001,4.1500001,0,3.9000001,3.25,0,"飯綱町大字倉井","信越隧道"
"00000200019000",30,"5438600066","5438600087",0.029999999,3,0.257,3,3.9400001,0,3.9400001,4.9499998,5.0500002,5.2600002,5.0500002,4.9499998,3.95,0,3.95,3,0,"長野市大字水内","新久米路隧道"
"00000200019000",200,"5437270375","5437270197",0.2,3,0.0040000002,5,4.5700002,4.5700002,4.4499998,4.4499998,4.3699999,4.3699999,4.3699999,4.46,4.46,4.5799999,4.5799999,5,0,"松本市渚２丁目","立体交差架道橋（国道１９号）"
"00000200019000",5115,"5337340023","5337350002",5.1149998,3,0.35800001,3.25,4,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,4.1999998,3.25,0,"大桑村下在郷","野尻隧道"
"00000200020000",650,"5338360083","5338360019",0.64999998,3,3.03,3,4.0999999,0,4.0999999,5,5.0999999,5.4000001,5.0999999,5,4.0999999,0,4.0999999,3,3.9000001,"大月市笹子町黒野田","新笹子隧道"
"00000200024000",140,"5135450056","5135450042",0.14,3,0.0020000001,3.5,4.48,4.48,4.4699998,4.4699998,4.4699998,4.4699998,4.5,4.5599999,4.5700002,4.5700002,4.5700002,3.5,0,"五條市三在町","跨道橋"
"00000200024000",750,"5235160069","5235160042",0.75,3,0.0060000001,3.5,4.3200002,4.3200002,4.3099999,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3099999,4.3400002,4.3400002,3.5,0,"井手町大字井手","渋川水路橋"
"00000200025000",20,"5135770052","5135770047",0.02,3,0.041999999,2.75,4.5,0,0,4.5,4.5,4.4000001,4.5,4.5,0,0,4.5,2.75,0,"天理市福住町","名阪跨道橋"
"00000200025000",180,"5135650411","5135650513",0.18000001,3,0.011,3.25,4.4000001,0,4.4200001,4.3899999,4.3800001,4.3699999,4.3800001,4.3800001,4.3899999,0,4.3499999,3.25,4.1999998,"柏原市高井田","近鉄大阪線高井戸跨道橋"
"00000200025000",280,"5135650513","5135640703",0.28,3,0.017999999,3.8,4.5300002,4.46,4.4499998,4.4000001,4.4200001,4.4000001,4.4200001,4.4499998,4.4499998,4.46,4.48,3.8,4.1999998,"柏原市上市","近鉄道明寺線跨道橋"
"00000200025000",1530,"5135750061","5135650624",1.53,3,0.022,3.4000001,4.1999998,0,4.1999998,4.1999998,4.1999998,4.4400001,4.1999998,4.1999998,4.1999998,0,4.1999998,3.4000001,4.1999998,"王寺町藤井","奈良街道架道橋"
"00000200025001",48,"523622F007","5236220054",0.048,3,0.017999999,1.8,3.9000001,0,0,3.98,4.1500001,4.6999998,4.0999999,3.9000001,0,0,3.8,1.9,0,"亀山市加太北在家","北在家トンネル"
"00000200025001",50,"5135770147","5135770111",0.050000001,3,0.043000001,2.75,4,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4,2.75,0,"奈良市小倉町","名阪跨道橋"
"00000200025001",422,"5236220057","5236220238",0.42199999,3,0.064000003,2.75,4,0,0,4.6999998,4.9000001,5.1999998,4.9000001,4.6999998,0,0,4,2.75,0,"亀山市関町金場","金場トンネル"
"00000200025001",860,"5136700025","5136700023",0.86000001,3,0.032000002,2.75,4.3000002,0,0,4.5,4.5,4.5999999,4.5,4.5,0,0,4.3000002,2.75,0,"山添村三ケ谷","名阪跨道橋"
"00000200025001",1180,"5236220054","5236220050",1.1799999,3,0.003,2,3.8,0,0,3.8,3.8,3.8,3.8,3.8,0,0,3.8,2.3,3.7,"伊賀市柘植岡鼻","跨道橋"
"00000200025001",2810,"5136700014","5135770177",2.8099999,3,0.029999999,2.75,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,2.75,0,"奈良市小倉町","名阪国道高架下（"
"00000200025001",3320,"5236000019","5136700025",3.3199999,3,0.033,2.25,3.5,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.5,2.25,3.5,"山添村三ケ谷","名阪高架下（神野口東）"
"00000200026000",371,"5135310474","5135310606",0.37099999,3,0.221,4.6199999,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.3099999,4.4099998,0,"阪南市箱作","南山中トンネル"
"00000200026000",523,"5135310697","5135310702",0.523,3,0.183,5,4.3000002,5.7199998,6.0100002,6.52,6.5799999,6.7600002,6.5799999,6.52,6.02,5.73,4.3600001,5,0,"岬町深日","深日トンネル"
"00000200026000",797,"5135310474","5135310606",0.79699999,3,0.61000001,4.6799998,4.3299999,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4400001,4.2399998,0,"阪南市箱作","阪南岬トンネル"
"00000200026000",1267,"5135310702","513531F004",1.267,3,0.15700001,5,4.3099999,5.71,6.0100002,6.5100002,6.5799999,6.7600002,6.5799999,6.52,6.02,5.7199998,4.3499999,5,0,"岬町孝子","孝子トンネル"
"00000200027000",130,"5335150128","5335150024",0.13,3,0.60500002,3.3,3.9100001,0,4.2399998,4.3699999,4.3699999,4.3699999,4.3699999,4.3699999,4.1399999,0,3.8599999,3.25,0,"小浜市伏原","後瀬山隧道"
"00000200027000",550,"5335150024","5335150021",0.55000001,3,0.56199998,3.0999999,4.3000002,0,4.4000001,5.2199998,5.3299999,5.5999999,5.3000002,5.1900001,4.3299999,0,4.1199999,3.2,0,"小浜市青井","勢浜隧道"
"00000200027000",1651,"5335150021","5335150180",1.651,3,0.50999999,3.0999999,4.2199998,0,4.3200002,5.1799998,5.29,5.5700002,5.2800002,5.1799998,4.3099999,0,4.1999998,3.0999999,0,"小浜市西勢","加斗隧道"
"00000200031000",260,"5132340013","5132240131",0.25999999,3,0.86000001,3,4.3699999,0,4.3699999,4.8499999,4.9299998,5.0500002,4.8800001,4.8000002,0,0,4.4299998,2.8499999,0,"呉市吉浦潭鼓町","魚見山トンネル"
"00000200031000",440,"5132340025","5132340109",0.44,3,0.043000001,3.25,4.6500001,0,4.6999998,5.1599998,5.1999998,5.3800001,5.1999998,5.1599998,4.6999998,0,4.4000001,3.25,0,"呉市天応町","天応トンネル"
"00000200031000",766,"5132340109","5132340429",0.76599997,3,0.057999998,3.5,4.3000002,4.3000002,4.5999999,5.0999999,5.1999998,5.3499999,5.1999998,5.0999999,4.5999999,4.3600001,4.1500001,3.75,0,"呉市天応町","猪山トンネル"
"00000200031000",2006,"5132340109","5132340429",2.006,3,0.28299999,3.2,4.4499998,0,4.3499999,4.8699999,5,5.1599998,5,4.96,4.3499999,0,4.3499999,3,0,"呉市狩留家町","吉浦トンネル"
"00000200032000",2450,"5033660006","5033660002",2.45,3,0.063000001,2.8499999,4.3000002,0,0,5.1999998,5.3499999,5.5999999,5.3499999,5.3000002,4.4499998,0,4.4499998,3,0,"三好市山城町下名山子ノ東","下名トンネル"
"00000200033000",1000,"5032370019","5032370026",1,3,0.097999997,3,4.0599999,0,3.9400001,5.0100002,5.0999999,5.3699999,4.98,4.8499999,3.8299999,0,3.8800001,3,0,"久万高原町大字露峰","落合隧道"
"00000200033000",1010,"5033220153","5033220022",1.01,3,0.38499999,2.75,4.0999999,0,0,4.6500001,4.6700001,4.9699998,4.79,4.6999998,0,0,4.0999999,2.75,0,"佐川町車ケ谷","赤土隧道"
"00000200033000",2160,"5032460161","5032460133",2.1600001,3,0.142,3,4.1399999,0,4.0999999,5.1199999,5.2399998,5.48,5.25,5.0999999,4.02,0,4.1700001,3,0,"砥部町大字岩谷口","塩ケ森隧道"
"00000200033000",2200,"5033210015","5033200049",2.2,3,0.13500001,3,4.1999998,0,4.1999998,5.0999999,5.1999998,5.5999999,5.25,5.1500001,4.1999998,0,4.1999998,3,0,"仁淀川町大渡","大渡第１隧道"
"00000200033000",2600,"5033210015","5033200049",2.5999999,3,0.063000001,3,4.3000002,0,4.3000002,5.0999999,5.25,5.5500002,5.3000002,5.1999998,4.3000002,0,4.3000002,3,0,"仁淀川町大渡","大渡第２隧道"
"00000200033000",3550,"5033210015","5033200049",3.55,3,0.12899999,3,4.1500001,0,4.1500001,5.25,5.3499999,5.6500001,5.3499999,5.1999998,4.5999999,0,4.5999999,3.1500001,0,"仁淀川町森山","森山隧道"
"00000200033000",4050,"5033220017","5033120039",4.0500002,3,0.07,3,4.25,0,4.25,5.1999998,5.3499999,5.5999999,5.3000002,5.25,4.25,0,4.25,3,0,"佐川町霧生関","霧生関隧道"
"00000200033000",5420,"5033210015","5033200049",5.4200001,3,0.57999998,3,4.1999998,0,4.1999998,4.6999998,5.4000001,5.5999999,5.3000002,4.9000001,4.3000002,0,4.3000002,3,0,"仁淀川町堀切","堀切隧道"
"00000200035000",60,"4929660013","4929660014",0.059999999,3,0.1,3.55,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,3.55,4.1999998,"有田町南原","ＪＲ高架橋にかかる制限バー"
"00000200037000",0,"6340730010","6340730011",0,3,0.40000001,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"長万部町字静狩","静狩トンネル"
"00000200037000",1031,"6340650024","6340660214",1.031,3,0.23,3,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3,3.8,"洞爺湖町清水","チャストンネル"
"00000200037000",2149,"6340650024","6340660214",2.1489999,3,0.33000001,3,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3,3.8,"洞爺湖町清水","クリヤトンネル"
"00000200037000",2359,"6340740008","6340750005",2.359,3,0.25600001,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字大岸","大岸トンネル"
"00000200037000",3425,"634075F001","6340750011",3.425,3,0.30000001,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字豊泉","豊泉トンネル"
"00000200037000",3919,"634075F001","6340750011",3.9189999,3,0.061999999,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字高岡","高岡第１トンネル"
"00000200037000",4046,"634075F001","6340750011",4.046,3,0.079999998,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字高岡","高岡第２トンネル"
"00000200037000",4181,"634075F001","6340750011",4.1810002,3,0.056000002,3.25,3.8,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字高岡","高岡第３トンネル"
"00000200037000",5803,"634075F001","6340750011",5.803,3,0.333,3.25,4,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,3.8,3.25,0,"豊浦町字豊浦","豊浦トンネル"
"00000200038000",1636,"6443260002","6443260007",1.636,3,0.315,3,4,0,4,4.6999998,4.8000002,5.0999999,4.8000002,4.6999998,4,0,4,3,3.8,"浦幌町直別","直別トンネル"
"00000200038000",3815,"6443150025","6443260002",3.8150001,3,0.32699999,3,4.1999998,0,4.1999998,4.9000001,5,5.3000002,5,4.9000001,4.1999998,0,4.1999998,3,3.8,"浦幌町帯富","浦幌トンネル"
"00000200038000",9877,"6443150025","6443260002",9.8769999,3,0.255,3,4,0,4,4.9000001,5,5.3000002,5,4.9000001,4,0,4,3,3.8,"浦幌町上厚内","上厚内トンネル"
"00000200039000",109,"6543400009","6543310005",0.109,3,0.31999999,2.9000001,4.3000002,0,0,5.4000001,5.6999998,5.9000001,5.6999998,5.5999999,0,0,4.9000001,2.9000001,0,"上川町層雲峡大学平","大雪トンネル"
"00000200039000",6430,"6543400009","6543310005",6.4299998,3,1.609,3.5,4.1999998,5.0500002,5.5,6.0999999,6.1999998,6.4499998,6.1999998,6.1500001,5.4499998,5.0999999,4.5,3.5,0,"上川町字層雲峡","武華トンネル"
"00000200040000",3844,"6742200002","6741270011",3.8440001,3,0.75,2.75,4.3000002,0,0,5.0999999,5.1999998,5.4000001,5.1999998,5.0999999,0,0,4.3000002,2.75,0,"天塩町字雄信内","雄信内トンネル"
"00000200040000",12933,"6742020003","6742000006",12.933,3,0.193,2.75,4.4000001,0,0,5.3000002,5.3000002,5.0999999,4.9000001,4.8000002,0,0,4.6999998,2.75,0,"中川町字神路","スノーシエッド"
"00000200041000",97,"5437520006","5437510007",0.097000003,3,0.75800002,3.2,4.6100001,0,4.8299999,5.73,5.8299999,6.0700002,5.79,5.6799998,4.7199998,0,4.48,3.2,0,"富山市猪谷","猪谷トンネル"
"00000200041000",220,"5337310023","5337310076",0.22,3,0.21699999,3.25,3.9000001,0,4.1500001,5.0999999,5.1999998,5.5,5.1999998,5.0999999,4.1500001,0,3.9000001,3.25,0,"下呂市金山町下原町","金山トンネル"
"00000200041000",359,"5437610255","5437610269",0.359,3,0.472,3.9000001,4.4000001,4.6900001,5.1100001,5.75,5.8200002,6.04,5.96,5.8899999,5.25,4.9699998,4.6900001,4.1199999,0,"富山市楡原","楡原トンネル"
"00000200041000",2700,"5337410017","533741F003",2.7,3,0.02,3.25,4.4000001,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,4.4000001,3.25,4.4000001,"下呂市保井戸","高さ制限装置"
"00000200041000",2900,"5337210023","5337310010",2.9000001,3,0.029999999,3.25,4.3600001,4.3600001,4.3499999,4.3299999,4.3299999,4.3000002,9.9899998,9.9899998,9.9899998,9.9899998,9.9899998,3.25,4.1999998,"白川町坂ノ東","高さ制限装置"
"00000200041000",3000,"5337210023","5337310010",3,3,0.029999999,3.25,9.9899998,9.9899998,9.9899998,9.9899998,9.9899998,4.3099999,4.3499999,4.3499999,4.3800001,4.3899999,4.3899999,3.25,4.1999998,"白川町坂ノ東","高さ制限装置"
"00000200041000",13870,"5437420009","5437520013",13.87,3,0.426,3.25,3.8499999,0,4.4299998,4.5,4.5,5.4000001,4.5,4.5,4.4299998,0,3.8499999,3.25,0,"飛騨市神岡町杉山","杉山トンネル"
